,start_time,end_time,wav_file,emotion,val,act,dom
358,165.6573,169.559,Ses01F_script01_1_F016,xxx,2.6667,2.6667,3.0
359,171.63,175.49,Ses01F_script01_1_F017,xxx,2.0,3.0,3.6667
360,176.96,179.75,Ses01F_script01_1_F018,xxx,2.6667,2.6667,2.3333
361,183.98,186.05,Ses01F_script01_1_F019,xxx,3.0,2.6667,2.3333
362,194.06,198.91,Ses01F_script01_1_F020,xxx,2.3333,4.0,4.3333
363,205.16,215.17,Ses01F_script01_1_F021,fru,2.3333,4.0,4.0
364,219.04,223.82,Ses01F_script01_1_F022,fru,2.3333,3.3333,2.3333
365,235.2,238.56,Ses01F_script01_1_F023,fru,3.3333,2.6667,2.3333
366,241.3769,245.1904,Ses01F_script01_1_F024,fru,2.6667,2.6667,2.6667
367,246.8,251.4508,Ses01F_script01_1_F025,fru,2.6667,3.3333,3.6667
368,266.83,270.73,Ses01F_script01_1_F026,fru,2.6667,2.6667,3.0
369,274.1997,277.21,Ses01F_script01_1_F027,fru,2.3333,2.3333,2.3333
370,278.15,282.59,Ses01F_script01_1_F028,fru,2.3333,2.0,2.3333
371,282.73,286.92,Ses01F_script01_1_F029,fru,2.3333,3.6667,3.6667
372,299.31,302.195,Ses01F_script01_1_F030,fru,2.6667,2.0,1.6667
373,304.23,308.98,Ses01F_script01_1_F031,fru,2.3333,2.3333,1.6667
374,309.04,312.7098,Ses01F_script01_1_F032,fru,2.0,2.0,2.6667
375,312.74,318.2648,Ses01F_script01_1_F033,fru,2.6667,2.6667,3.3333
376,323.3348,326.075,Ses01F_script01_1_F034,neu,2.3333,2.6667,2.3333
377,341.97,344.8052,Ses01F_script01_1_F035,ang,1.6667,3.6667,4.0
378,349.63,352.5866,Ses01F_script01_1_F036,xxx,3.0,4.0,3.6667
379,356.4,359.87,Ses01F_script01_1_F037,ang,1.3333,4.3333,4.3333
380,361.81,364.61,Ses01F_script01_1_F038,ang,2.0,3.6667,3.6667
381,382.6,387.97,Ses01F_script01_1_F039,fru,2.3333,3.0,3.6667
382,389.54,392.9042,Ses01F_script01_1_F040,fru,2.3333,2.6667,4.0
383,394.91,404.69,Ses01F_script01_1_F041,ang,1.6667,4.6667,4.3333
384,406.39,409.46,Ses01F_script01_1_F042,ang,2.0,4.0,3.6667
385,412.7875,416.2484,Ses01F_script01_1_F043,fru,2.3333,2.3333,2.0
386,420.35,423.2141,Ses01F_script01_1_F044,fru,2.3333,1.3333,1.3333
387,11.9892,15.1219,Ses01F_script01_1_M000,neu,3.0,1.6667,2.3333
388,19.0456,22.3962,Ses01F_script01_1_M001,neu,3.0,2.0,2.3333
389,24.8,35.9971,Ses01F_script01_1_M002,neu,2.6667,3.0,2.3333
390,38.66,40.53,Ses01F_script01_1_M003,neu,3.0,2.0,2.0
391,44.55,47.23,Ses01F_script01_1_M004,neu,3.0,2.0,2.0
392,51.43,59.55,Ses01F_script01_1_M005,fru,2.6667,2.6667,2.3333
393,62.1628,68.25,Ses01F_script01_1_M006,xxx,2.6667,2.6667,2.6667
394,70.0764,78.8718,Ses01F_script01_1_M007,neu,2.6667,3.0,3.0
395,81.4068,89.4307,Ses01F_script01_1_M008,fru,2.3333,2.6667,3.0
396,89.7172,101.38,Ses01F_script01_1_M009,fru,2.3333,3.6667,3.6667
397,102.1,104.72,Ses01F_script01_1_M010,neu,3.0,3.3333,3.6667
398,108.1897,118.47,Ses01F_script01_1_M011,fru,2.3333,2.3333,3.3333
399,130.76,134.59,Ses01F_script01_1_M012,neu,3.0,1.3333,2.0
400,141.05,149.75,Ses01F_script01_1_M013,fru,3.0,2.3333,2.3333
401,153.886,155.8699,Ses01F_script01_1_M014,neu,3.0,1.6667,2.3333
402,161.998,165.3487,Ses01F_script01_1_M015,neu,3.0,1.6667,2.6667
403,169.7574,172.18,Ses01F_script01_1_M016,neu,3.6667,2.6667,2.3333
404,174.7833,177.72,Ses01F_script01_1_M017,neu,3.0,2.6667,2.6667
405,179.28,181.9475,Ses01F_script01_1_M018,fru,3.0,3.3333,3.6667
406,185.03,195.28,Ses01F_script01_1_M019,ang,2.0,4.3333,4.0
407,197.6,199.7475,Ses01F_script01_1_M020,fru,2.6667,4.0,3.6667
408,224.7,236.05,Ses01F_script01_1_M021,fru,2.0,3.0,2.3333
409,237.8,240.429,Ses01F_script01_1_M022,fru,2.0,3.3333,3.3333
410,245.2786,247.57,Ses01F_script01_1_M023,neu,3.0,2.0,2.3333
411,251.2965,261.05,Ses01F_script01_1_M024,neu,2.6667,1.6667,2.0
412,262.65,267.2119,Ses01F_script01_1_M025,neu,2.6667,2.0,3.0
413,269.73,274.6626,Ses01F_script01_1_M026,fru,2.0,3.3333,3.0
414,276.24,278.3659,Ses01F_script01_1_M027,fru,3.0,2.6667,2.6667
415,281.57,283.89,Ses01F_script01_1_M028,fru,2.0,3.0,1.6667
416,285.96,296.03,Ses01F_script01_1_M029,fru,2.6667,3.0,3.3333
417,297.0,300.07,Ses01F_script01_1_M030,fru,1.6667,4.3333,4.6667
418,318.2868,321.98,Ses01F_script01_1_M031,fru,2.0,2.0,1.3333
419,325.73,336.5389,Ses01F_script01_1_M032,fru,2.6667,3.6667,3.3333
420,336.7373,342.3143,Ses01F_script01_1_M033,fru,2.0,2.0,3.0
421,344.4966,350.15,Ses01F_script01_1_M034,neu,3.0,2.6667,3.3333
422,352.1016,356.88,Ses01F_script01_1_M035,fru,2.3333,2.3333,2.3333
423,359.03,362.82,Ses01F_script01_1_M036,fru,3.0,3.3333,3.0
424,363.87,373.5675,Ses01F_script01_1_M037,fru,3.0,4.0,4.0
425,373.5975,383.15,Ses01F_script01_1_M038,fru,2.6667,3.6667,3.6667
426,387.5,390.11,Ses01F_script01_1_M039,neu,3.0,1.6667,2.0
427,392.31,395.69,Ses01F_script01_1_M040,neu,3.0,1.6667,2.0
428,403.43,407.04,Ses01F_script01_1_M041,fru,2.6667,2.6667,2.3333
429,408.96,412.8536,Ses01F_script01_1_M042,fru,3.0,2.6667,3.6667
430,415.92,420.4807,Ses01F_script01_1_M043,fru,3.0,2.3333,3.3333
431,6.78,10.59,Ses01F_script01_2_F000,xxx,2.5,2.5,3.0
432,12.71,17.23,Ses01F_script01_2_F001,xxx,2.5,2.0,3.5
433,21.25,26.41,Ses01F_script01_2_F002,xxx,2.5,2.5,4.5
434,39.93,42.96,Ses01F_script01_2_F003,ang,2.0,2.5,4.0
435,44.35,46.3,Ses01F_script01_2_F004,ang,2.5,2.5,3.5
436,47.1,50.85,Ses01F_script01_2_F005,ang,1.5,3.5,4.5
437,52.03,56.42,Ses01F_script01_2_F006,ang,1.5,4.0,4.5
438,57.76,66.65,Ses01F_script01_2_F007,ang,1.5,4.5,4.5
439,67.48,78.26,Ses01F_script01_2_F008,ang,1.5,4.5,4.5
440,82.12,91.28,Ses01F_script01_2_F009,ang,1.5,2.0,4.5
441,92.36,102.17,Ses01F_script01_2_F010,ang,1.5,3.5,4.5
442,102.26,105.76,Ses01F_script01_2_F011,ang,1.5,3.5,4.5
443,108.2,122.34,Ses01F_script01_2_F012,ang,1.5,4.5,5.0
444,122.41,132.62,Ses01F_script01_2_F013,ang,1.0,4.5,5.0
445,137.98,140.69,Ses01F_script01_2_F014,fru,2.0,3.0,2.5
446,10.084,13.48,Ses01F_script01_2_M000,xxx,2.5,2.5,3.0
447,16.63,21.66,Ses01F_script01_2_M001,neu,3.0,3.0,2.5
448,25.73,33.08,Ses01F_script01_2_M002,xxx,3.0,3.0,3.0
449,33.62,40.52,Ses01F_script01_2_M003,fru,2.0,3.5,4.0
450,42.44,45.24,Ses01F_script01_2_M004,neu,2.5,3.0,2.5
451,45.8,47.59,Ses01F_script01_2_M005,xxx,3.0,2.5,3.0
452,50.6,52.55,Ses01F_script01_2_M006,fru,2.5,3.5,3.0
453,55.87,58.2,Ses01F_script01_2_M007,fru,2.5,3.5,3.5
454,66.1,68.31,Ses01F_script01_2_M008,neu,2.0,3.5,3.0
455,78.38,82.65,Ses01F_script01_2_M009,fru,2.5,3.0,2.5
456,90.65,94.89,Ses01F_script01_2_M010,fru,1.5,2.5,3.5
457,106.61,108.1825,Ses01F_script01_2_M011,fru,2.5,2.0,3.0
458,109.38,111.65,Ses01F_script01_2_M012,fru,2.0,2.0,3.0
459,121.29,123.23,Ses01F_script01_2_M013,fru,2.5,2.5,4.0
460,124.1625,126.36,Ses01F_script01_2_M014,fru,2.0,3.0,4.0
461,126.58,133.76,Ses01F_script01_2_M015,fru,1.5,4.0,4.5
462,134.61,138.04,Ses01F_script01_2_M016,xxx,2.5,3.5,4.0
463,140.92,147.51,Ses01F_script01_2_M017,ang,1.5,4.0,4.5
464,4.8285,8.9243,Ses01F_script01_3_F000,neu,4.0,1.6667,2.3333
465,12.3484,17.0473,Ses01F_script01_3_F001,neu,4.3333,2.0,2.3333
466,17.1566,26.1173,Ses01F_script01_3_F002,neu,3.3333,2.0,2.3333
467,28.31,36.1344,Ses01F_script01_3_F003,neu,3.0,1.3333,2.3333
468,38.32,41.6,Ses01F_script01_3_F004,neu,3.3333,2.6667,2.6667
469,42.82,47.33,Ses01F_script01_3_F005,neu,3.3333,2.0,1.6667
470,49.1,53.9831,Ses01F_script01_3_F006,neu,3.0,2.3333,2.3333
471,63.01,65.8944,Ses01F_script01_3_F007,neu,2.6667,1.3333,2.3333
472,69.64,75.91,Ses01F_script01_3_F008,neu,3.6667,2.6667,3.0
473,87.61,94.67,Ses01F_script01_3_F009,neu,4.0,3.0,2.0
474,97.02,98.4227,Ses01F_script01_3_F010,hap,4.6667,3.6667,2.3333
475,98.9525,101.725,Ses01F_script01_3_F011,hap,4.6667,4.0,2.6667
476,108.9225,114.07,Ses01F_script01_3_F012,hap,5.0,4.3333,2.3333
477,117.0,118.8,Ses01F_script01_3_F013,hap,4.3333,3.3333,2.3333
478,137.289,142.2065,Ses01F_script01_3_F014,neu,3.0,2.6667,3.0
479,146.98,150.5845,Ses01F_script01_3_F015,neu,3.0,2.0,2.3333
480,153.3875,156.3762,Ses01F_script01_3_F016,neu,2.6667,1.6667,1.6667
481,159.06,161.23,Ses01F_script01_3_F017,hap,4.3333,3.0,2.6667
482,162.8,169.66,Ses01F_script01_3_F018,xxx,4.3333,4.3333,4.3333
483,169.69,172.46,Ses01F_script01_3_F019,hap,4.3333,4.0,3.3333
484,186.209,193.68,Ses01F_script01_3_F020,hap,4.3333,3.6667,3.6667
485,196.14,198.895,Ses01F_script01_3_F021,hap,4.0,2.3333,3.0
486,200.92,206.29,Ses01F_script01_3_F022,neu,3.3333,1.6667,3.0
487,212.5813,215.67,Ses01F_script01_3_F023,xxx,2.0,2.3333,2.3333
488,218.54,222.9675,Ses01F_script01_3_F024,xxx,2.0,2.3333,3.0
489,225.04,232.9798,Ses01F_script01_3_F025,xxx,2.3333,1.6667,2.6667
490,240.62,243.65,Ses01F_script01_3_F026,xxx,2.6667,1.6667,2.6667
491,247.48,250.62,Ses01F_script01_3_F027,xxx,2.3333,2.3333,2.3333
492,259.13,261.66,Ses01F_script01_3_F028,neu,2.6667,2.3333,1.6667
493,266.31,268.5425,Ses01F_script01_3_F029,neu,2.3333,2.0,2.0
494,270.66,273.26,Ses01F_script01_3_F030,sad,1.6667,2.3333,1.3333
495,344.18,345.74,Ses01F_script01_3_F031,neu,2.0,1.0,1.3333
496,415.8011,419.8444,Ses01F_script01_3_F032,xxx,2.3333,1.3333,1.6667
497,422.467,432.4477,Ses01F_script01_3_F033,xxx,2.0,2.3333,3.6667
498,432.557,450.47,Ses01F_script01_3_F034,xxx,2.6667,2.6667,4.0
499,459.57,463.06,Ses01F_script01_3_F035,hap,4.0,2.0,2.3333
500,8.59,13.17,Ses01F_script01_3_M000,neu,4.0,1.6667,2.0
501,26.0445,28.8493,Ses01F_script01_3_M001,neu,3.0,2.0,2.3333
502,36.1709,38.5386,Ses01F_script01_3_M002,xxx,2.6667,1.6667,2.0
503,41.0,43.32,Ses01F_script01_3_M003,neu,4.0,2.6667,1.6667
504,47.21,49.51,Ses01F_script01_3_M004,neu,3.0,3.0,2.6667
505,54.62,63.9,Ses01F_script01_3_M005,neu,4.0,2.6667,2.3333
506,67.6792,69.8648,Ses01F_script01_3_M006,xxx,3.3333,1.6667,1.6667
507,78.08,87.25,Ses01F_script01_3_M007,xxx,3.0,3.0,2.0
508,98.07,105.58,Ses01F_script01_3_M008,hap,4.6667,3.6667,2.6667
509,106.5092,114.9575,Ses01F_script01_3_M009,hap,4.6667,4.0,2.3333
510,115.2878,126.545,Ses01F_script01_3_M010,hap,4.3333,4.0,2.6667
511,126.68,137.2162,Ses01F_script01_3_M011,xxx,3.0,3.3333,3.0
512,142.91,147.379,Ses01F_script01_3_M012,xxx,2.6667,2.6667,3.0
513,151.03,153.5714,Ses01F_script01_3_M013,xxx,2.0,2.3333,2.0
514,156.3033,159.54,Ses01F_script01_3_M014,sur,4.3333,3.3333,2.3333
515,160.7,163.66,Ses01F_script01_3_M015,hap,4.0,4.0,3.3333
516,171.72,173.6,Ses01F_script01_3_M016,hap,4.0,3.3333,2.3333
517,173.67,175.7325,Ses01F_script01_3_M017,hap,4.0,3.0,3.3333
518,180.26,186.3491,Ses01F_script01_3_M018,xxx,5.0,4.3333,3.6667
519,191.1025,196.74,Ses01F_script01_3_M019,hap,4.3333,3.3333,3.6667
520,199.1,201.4,Ses01F_script01_3_M020,hap,4.0,3.6667,2.3333
521,216.48,220.04,Ses01F_script01_3_M021,sad,2.6667,2.6667,2.6667
522,222.68,225.5,Ses01F_script01_3_M022,sad,3.0,2.0,2.0
523,232.7248,240.3,Ses01F_script01_3_M023,sad,2.3333,3.0,2.3333
524,243.83,247.52,Ses01F_script01_3_M024,sad,2.3333,3.0,2.3333
525,251.5,259.73,Ses01F_script01_3_M025,sad,2.6667,3.0,2.3333
526,261.75,264.9617,Ses01F_script01_3_M026,sad,2.0,1.6667,2.3333
527,268.56,270.7875,Ses01F_script01_3_M027,sad,2.3333,1.6667,2.6667
528,272.44,283.5024,Ses01F_script01_3_M028,sad,1.6667,3.3333,3.6667
529,283.73,304.58,Ses01F_script01_3_M029,sad,2.3333,2.3333,2.6667
530,304.7751,319.99,Ses01F_script01_3_M030,sad,2.0,2.3333,3.6667
531,320.9,344.48,Ses01F_script01_3_M031,xxx,2.0,2.6667,3.6667
532,345.9,359.22,Ses01F_script01_3_M032,sad,2.0,3.0,3.3333
533,360.2517,378.35,Ses01F_script01_3_M033,sad,1.6667,3.3333,3.3333
534,378.47,383.65,Ses01F_script01_3_M034,xxx,1.6667,3.0,3.3333
535,384.52,400.648,Ses01F_script01_3_M035,xxx,2.3333,3.6667,3.6667
536,401.91,412.59,Ses01F_script01_3_M036,sad,2.0,2.6667,2.3333
537,419.4437,422.5035,Ses01F_script01_3_M037,neu,2.3333,2.3333,2.3333
538,451.04,460.28,Ses01F_script01_3_M038,xxx,4.0,3.0,3.0
539,15.14,17.21,Ses01F_script02_1_F000,neu,2.5,2.0,2.0
540,25.91,27.4125,Ses01F_script02_1_F001,fru,2.5,2.0,2.5
541,38.99,40.05,Ses01F_script02_1_F002,xxx,2.0,2.0,2.5
542,45.06,47.03,Ses01F_script02_1_F003,sur,2.5,3.0,3.0
543,49.22,51.4,Ses01F_script02_1_F004,neu,2.0,3.0,3.0
544,51.87,54.23,Ses01F_script02_1_F005,xxx,2.0,3.5,3.0
545,54.72,57.69,Ses01F_script02_1_F006,ang,2.0,3.5,3.0
546,57.75,59.57,Ses01F_script02_1_F007,ang,2.0,3.5,2.5
547,76.27,77.64,Ses01F_script02_1_F008,neu,2.5,1.5,3.0
548,101.72,103.5025,Ses01F_script02_1_F009,hap,4.0,2.5,2.0
549,110.77,112.69,Ses01F_script02_1_F010,sad,2.0,2.0,2.5
550,113.79,115.98,Ses01F_script02_1_F011,xxx,2.0,2.0,2.5
551,121.65,123.23,Ses01F_script02_1_F012,xxx,2.5,3.0,2.5
552,124.05,126.04,Ses01F_script02_1_F013,xxx,2.5,3.5,3.0
553,127.44,129.39,Ses01F_script02_1_F014,fru,2.5,2.5,2.5
554,137.29,139.6146,Ses01F_script02_1_F015,neu,2.5,1.5,2.5
555,140.5,143.07,Ses01F_script02_1_F016,xxx,2.0,1.5,2.0
556,154.9,163.99,Ses01F_script02_1_F017,fru,2.0,3.5,3.5
557,180.6769,189.45,Ses01F_script02_1_F018,xxx,2.5,2.0,3.0
558,189.93,191.59,Ses01F_script02_1_F019,fru,2.0,2.0,3.0
559,208.38,210.2,Ses01F_script02_1_F020,xxx,2.5,1.5,2.0
560,210.64,211.92,Ses01F_script02_1_F021,fru,2.5,2.0,3.0
561,224.58,237.005,Ses01F_script02_1_F022,xxx,2.5,3.0,3.0
562,238.14,240.73,Ses01F_script02_1_F023,fru,2.5,2.5,3.5
563,321.21,323.82,Ses01F_script02_1_F024,neu,2.5,1.5,2.5
564,326.56,329.03,Ses01F_script02_1_F025,neu,2.5,1.5,2.0
565,1.8151,9.035,Ses01F_script02_1_M000,xxx,4.5,3.5,2.5
566,9.0925,15.62,Ses01F_script02_1_M001,xxx,4.0,3.0,2.5
567,16.96,20.0,Ses01F_script02_1_M002,exc,3.5,4.5,2.5
568,20.05,26.65,Ses01F_script02_1_M003,xxx,2.5,2.5,1.5
569,27.13,35.7987,Ses01F_script02_1_M004,xxx,4.5,3.0,2.5
570,35.899,39.48,Ses01F_script02_1_M005,xxx,3.0,4.0,2.5
571,39.5,45.45,Ses01F_script02_1_M006,xxx,2.0,2.5,2.5
572,46.42,49.95,Ses01F_script02_1_M007,neu,3.0,2.5,2.5
573,50.85,52.4,Ses01F_script02_1_M008,neu,3.0,2.0,2.0
574,53.76,55.48,Ses01F_script02_1_M009,neu,2.5,2.0,2.0
575,57.29,58.42,Ses01F_script02_1_M010,neu,3.0,3.5,1.5
576,58.88,65.6016,Ses01F_script02_1_M011,neu,2.5,2.0,2.0
577,65.727,73.01,Ses01F_script02_1_M012,fru,3.5,3.0,2.5
578,73.1527,77.14,Ses01F_script02_1_M013,neu,3.0,3.0,2.0
579,77.19,87.6779,Ses01F_script02_1_M014,neu,3.5,3.0,2.0
580,87.825,94.5265,Ses01F_script02_1_M015,neu,3.5,3.0,2.5
581,94.64,100.4,Ses01F_script02_1_M016,exc,4.0,4.0,2.5
582,104.25,111.23,Ses01F_script02_1_M017,xxx,4.0,2.5,2.0
583,112.19,114.35,Ses01F_script02_1_M018,fru,3.5,3.0,2.5
584,115.8753,121.9194,Ses01F_script02_1_M019,xxx,3.0,3.5,2.0
585,122.7,124.59,Ses01F_script02_1_M020,neu,4.0,3.0,2.5
586,125.75,127.96,Ses01F_script02_1_M021,neu,3.0,2.0,2.5
587,128.8,137.74,Ses01F_script02_1_M022,fru,3.0,3.0,3.0
588,139.11,141.04,Ses01F_script02_1_M023,neu,2.5,2.0,1.5
589,142.78,155.64,Ses01F_script02_1_M024,neu,3.0,3.0,2.5
590,163.19,176.2823,Ses01F_script02_1_M025,neu,3.0,3.0,2.5
591,176.3975,181.55,Ses01F_script02_1_M026,neu,3.5,3.0,3.0
592,188.88,190.47,Ses01F_script02_1_M027,fru,3.0,3.0,2.5
593,191.13,201.97,Ses01F_script02_1_M028,xxx,3.5,3.0,2.5
594,202.025,209.4025,Ses01F_script02_1_M029,neu,3.5,3.0,2.5
595,209.63,211.115,Ses01F_script02_1_M030,sur,3.0,3.5,2.0
596,211.55,218.56,Ses01F_script02_1_M031,neu,3.5,3.0,2.0
597,218.6125,225.27,Ses01F_script02_1_M032,neu,3.0,2.5,2.0
598,236.5,238.77,Ses01F_script02_1_M033,neu,3.5,2.5,3.0
599,240.17,245.71,Ses01F_script02_1_M034,neu,3.0,2.5,3.0
600,245.79,253.114,Ses01F_script02_1_M035,exc,3.0,4.0,2.5
601,253.17,261.4425,Ses01F_script02_1_M036,hap,3.5,3.5,2.5
602,261.5675,276.6283,Ses01F_script02_1_M037,xxx,4.0,3.5,2.5
603,276.7775,291.4,Ses01F_script02_1_M038,exc,3.5,3.5,2.5
604,291.47,298.1386,Ses01F_script02_1_M039,xxx,3.0,3.5,2.5
605,298.2452,305.66,Ses01F_script02_1_M040,exc,3.0,3.5,2.5
606,305.985,316.09,Ses01F_script02_1_M041,xxx,3.0,3.5,2.5
607,316.1527,321.7375,Ses01F_script02_1_M042,xxx,4.0,3.0,2.5
608,324.15,327.0891,Ses01F_script02_1_M043,hap,4.0,3.0,2.0
609,328.24,331.9283,Ses01F_script02_1_M044,hap,4.0,2.0,1.5
610,5.83,8.3081,Ses01F_script02_2_F000,neu,3.0,1.5,2.5
611,9.58,11.4525,Ses01F_script02_2_F001,neu,2.5,2.0,3.0
612,13.2797,17.05,Ses01F_script02_2_F002,xxx,2.5,2.5,2.5
613,21.83,29.71,Ses01F_script02_2_F003,xxx,2.5,3.5,3.5
614,31.21,43.4739,Ses01F_script02_2_F004,xxx,2.5,3.5,2.5
615,45.42,49.0894,Ses01F_script02_2_F005,xxx,2.5,2.5,3.0
616,55.67,61.96,Ses01F_script02_2_F006,ang,1.5,4.5,4.0
617,63.15,68.86,Ses01F_script02_2_F007,fru,1.5,3.5,3.0
618,75.66,81.6545,Ses01F_script02_2_F008,ang,1.5,3.0,3.5
619,82.34,86.54,Ses01F_script02_2_F009,ang,2.0,4.0,4.0
620,87.71,91.3205,Ses01F_script02_2_F010,ang,2.0,3.5,3.5
621,94.5325,98.8125,Ses01F_script02_2_F011,xxx,2.0,4.0,3.0
622,98.845,111.65,Ses01F_script02_2_F012,fru,1.5,4.0,3.5
623,113.39,115.78,Ses01F_script02_2_F013,fru,1.5,1.5,2.5
624,116.9814,124.0468,Ses01F_script02_2_F014,xxx,2.0,3.0,2.5
625,124.0928,134.59,Ses01F_script02_2_F015,sad,1.5,2.5,2.5
626,136.16,139.33,Ses01F_script02_2_F016,ang,1.5,4.5,4.0
627,165.72,172.67,Ses01F_script02_2_F017,neu,2.5,2.0,2.0
628,173.92,187.61,Ses01F_script02_2_F018,xxx,2.5,2.0,2.5
629,187.8883,204.1594,Ses01F_script02_2_F019,hap,3.0,2.5,2.5
630,206.42,209.26,Ses01F_script02_2_F020,xxx,3.5,2.5,2.0
631,209.29,211.95,Ses01F_script02_2_F021,fru,3.5,2.5,2.0
632,227.2196,233.5946,Ses01F_script02_2_F022,sad,2.0,1.5,2.5
633,243.1455,245.4699,Ses01F_script02_2_F023,neu,2.0,1.5,2.5
634,247.4089,249.0832,Ses01F_script02_2_F024,xxx,4.0,2.0,2.0
635,250.14,253.9225,Ses01F_script02_2_F025,fru,4.0,2.0,2.5
636,260.2214,262.0632,Ses01F_script02_2_F026,neu,4.0,1.5,3.0
637,269.5575,271.5911,Ses01F_script02_2_F027,fru,2.5,2.0,2.5
638,278.74,282.92,Ses01F_script02_2_F028,xxx,2.5,2.5,2.5
639,291.9425,293.38,Ses01F_script02_2_F029,fru,2.0,3.0,2.5
640,311.4518,317.13,Ses01F_script02_2_F030,fru,2.0,3.0,3.0
641,319.4461,324.9325,Ses01F_script02_2_F031,xxx,2.5,3.0,2.5
642,327.976,334.56,Ses01F_script02_2_F032,fru,2.5,3.0,2.5
643,334.75,337.8491,Ses01F_script02_2_F033,fru,2.5,2.5,2.0
644,339.34,343.81,Ses01F_script02_2_F034,sad,2.5,2.0,2.0
645,352.66,366.2026,Ses01F_script02_2_F035,sad,2.0,2.5,2.0
646,368.63,370.8,Ses01F_script02_2_F036,sad,2.5,2.5,1.5
647,376.6511,384.03,Ses01F_script02_2_F037,sur,2.0,3.5,3.0
648,385.3,388.75,Ses01F_script02_2_F038,sur,2.5,3.5,2.5
649,389.7462,393.47,Ses01F_script02_2_F039,xxx,2.0,3.5,2.5
650,394.9704,404.96,Ses01F_script02_2_F040,sad,2.0,1.5,2.0
651,413.75,419.3655,Ses01F_script02_2_F041,neu,3.0,1.5,2.5
652,428.83,435.06,Ses01F_script02_2_F042,hap,4.0,2.0,2.0
653,438.98,442.815,Ses01F_script02_2_F043,hap,4.0,3.0,2.5
654,444.2349,446.37,Ses01F_script02_2_F044,hap,4.0,2.5,2.0
655,455.5669,460.16,Ses01F_script02_2_F045,hap,3.5,1.5,1.5
656,463.6525,466.1765,Ses01F_script02_2_F046,sad,3.0,1.5,2.0
657,473.6101,476.5559,Ses01F_script02_2_F047,neu,3.5,2.5,2.0
658,3.17,6.2675,Ses01F_script02_2_M000,exc,4.5,3.5,2.5
659,7.78,10.22,Ses01F_script02_2_M001,exc,4.5,2.5,2.0
660,10.99,13.4131,Ses01F_script02_2_M002,neu,3.5,2.5,2.0
661,16.41,22.26,Ses01F_script02_2_M003,xxx,3.5,2.5,3.0
662,28.94,31.66,Ses01F_script02_2_M004,fru,2.5,3.5,3.0
663,42.7835,45.9825,Ses01F_script02_2_M005,xxx,3.0,2.5,2.0
664,49.2,56.09,Ses01F_script02_2_M006,neu,3.0,2.0,1.5
665,61.28,63.57,Ses01F_script02_2_M007,fru,3.0,3.0,1.5
666,68.34,77.88,Ses01F_script02_2_M008,fru,2.5,3.5,3.0
667,81.15,82.7975,Ses01F_script02_2_M009,fru,2.5,3.5,3.0
668,86.15,88.43,Ses01F_script02_2_M010,fru,2.5,2.5,3.0
669,91.5046,94.8877,Ses01F_script02_2_M011,fru,3.0,3.0,2.5
670,110.85,113.94,Ses01F_script02_2_M012,xxx,2.5,3.0,3.0
671,115.03,117.2346,Ses01F_script02_2_M013,fru,2.5,3.5,2.5
672,133.66,136.7425,Ses01F_script02_2_M014,fru,2.5,2.5,2.0
673,138.62,144.145,Ses01F_script02_2_M015,fru,2.5,2.5,2.0
674,144.165,159.8,Ses01F_script02_2_M016,neu,2.5,2.5,2.5
675,159.8775,165.37,Ses01F_script02_2_M017,neu,2.5,2.5,2.5
676,203.59,206.9211,Ses01F_script02_2_M018,xxx,3.0,2.5,3.0
677,211.34,221.895,Ses01F_script02_2_M019,neu,3.0,3.0,2.5
678,221.9724,227.68,Ses01F_script02_2_M020,fru,2.5,2.5,2.0
679,232.88,237.9673,Ses01F_script02_2_M021,neu,3.0,2.5,1.5
680,238.0133,243.3756,Ses01F_script02_2_M022,neu,3.5,2.5,1.5
681,244.92,247.88,Ses01F_script02_2_M023,neu,3.5,2.5,2.0
682,249.09,250.92,Ses01F_script02_2_M024,hap,4.0,2.5,2.0
683,251.89,253.4098,Ses01F_script02_2_M025,xxx,2.5,3.0,2.0
684,256.83,260.8204,Ses01F_script02_2_M026,hap,3.5,2.5,1.5
685,261.75,266.7811,Ses01F_script02_2_M027,oth,2.5,2.5,1.5
686,267.0343,269.5888,Ses01F_script02_2_M028,xxx,2.5,3.0,2.5
687,270.9007,279.64,Ses01F_script02_2_M029,xxx,2.5,3.0,3.0
688,282.08,294.3,Ses01F_script02_2_M030,xxx,2.5,3.5,4.0
689,294.33,309.03,Ses01F_script02_2_M031,fru,1.5,3.5,4.0
690,309.085,311.7279,Ses01F_script02_2_M032,fru,1.5,4.0,4.0
691,316.85,319.875,Ses01F_script02_2_M033,neu,2.5,1.5,2.5
692,324.41,326.34,Ses01F_script02_2_M034,xxx,2.0,1.5,2.0
693,331.61,335.1425,Ses01F_script02_2_M035,fru,2.0,1.5,2.0
694,337.3198,339.8275,Ses01F_script02_2_M036,fru,1.5,3.5,2.0
695,366.2026,369.0947,Ses01F_script02_2_M037,sad,2.0,2.0,1.0
696,373.51,377.1344,Ses01F_script02_2_M038,sad,2.0,2.5,2.5
697,384.0157,385.6925,Ses01F_script02_2_M039,sur,3.0,1.5,1.5
698,406.01,412.79,Ses01F_script02_2_M040,neu,3.0,2.5,2.5
699,419.38,423.7152,Ses01F_script02_2_M041,fru,3.5,2.5,2.5
700,425.4413,429.7,Ses01F_script02_2_M042,neu,4.0,2.5,2.5
